         1454607 function calls (1304232 primitive calls) in 56.322 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      898    0.002    0.000    0.065    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\linear.py:115(forward)
        2    0.000    0.000    0.064    0.032 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\mtcnn.py:197(__init__)
      224    0.001    0.000    0.063    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\batchnorm.py:126(__init__)
       37    0.001    0.000    0.063    0.002 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py:457(prepare_request)
      224    0.006    0.000    0.063    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\batchnorm.py:30(__init__)
      898    0.061    0.000    0.061    0.000 {built-in method torch._C._nn.linear}
      452    0.004    0.000    0.061    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torchvision\ops\boxes.py:13(nms)
      226    0.056    0.000    0.061    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\utils\detect_face.py:188(bbreg)
        2    0.056    0.028    0.058    0.029 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\pyttsx3\drivers\sapi5.py:86(getProperty)
      291    0.056    0.000    0.056    0.000 {built-in method nt._path_exists}
        8    0.006    0.001    0.056    0.007 {method 'load' of '_pickle.Unpickler' objects}
       10    0.000    0.000    0.051    0.005 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\inception_resnet_v1.py:38(__init__)
     4012    0.016    0.000    0.051    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\cloud\storage\blob.py:209(__init__)
      452    0.001    0.000    0.051    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\_ops.py:750(__call__)
      452    0.050    0.000    0.050    0.000 {built-in method torch._ops.torchvision.nms}
        2    0.000    0.000    0.049    0.025 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\inception_resnet_v1.py:154(__init__)
       62    0.001    0.000    0.048    0.001 <frozen importlib._bootstrap_external>:1061(get_code)
79686/72746    0.029    0.000    0.047    0.000 {built-in method builtins.isinstance}
      360    0.046    0.000    0.046    0.000 {method 'type' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.045    0.045 C:\Users\PC\source\repos\NCKH-2025\SmartLock_FaceRecognition\PyCharm\src\Recognize.py:284(load_deep_face_detector)
        1    0.000    0.000    0.045    0.045 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\__init__.py:1(<module>)
        1    0.045    0.045    0.045    0.045 {readNetFromCaffe}
       37    0.000    0.000    0.044    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py:351(prepare)
        1    0.000    0.000    0.042    0.042 C:\Users\PC\source\repos\NCKH-2025\SmartLock_FaceRecognition\PyCharm\src\Recognize.py:169(initialize_firebase)
        1    0.000    0.000    0.041    0.041 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\firebase_admin\credentials.py:81(__init__)
        1    0.000    0.000    0.041    0.041 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\oauth2\service_account.py:227(from_service_account_info)
        1    0.000    0.000    0.041    0.041 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\auth\_service_account_info.py:24(from_dict)
        1    0.000    0.000    0.041    0.041 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\auth\crypt\base.py:89(from_service_account_info)
        1    0.000    0.000    0.041    0.041 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\auth\crypt\_cryptography_rsa.py:114(from_string)
        1    0.041    0.041    0.041    0.041 {built-in method keys.load_pem_private_key}
      216    0.025    0.000    0.040    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\util\url.py:210(_encode_invalid_chars)
       93    0.040    0.000    0.040    0.000 {imshow}
       74    0.002    0.000    0.038    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\util\url.py:333(parse_url)
        1    0.000    0.000    0.038    0.038 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\client\__init__.py:1(<module>)
      110    0.002    0.000    0.035    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torchvision\transforms\functional.py:126(to_tensor)
       37    0.001    0.000    0.033    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\sessions.py:750(merge_environment_settings)
      110    0.006    0.000    0.033    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\utils\detect_face.py:260(batched_nms_numpy)
       62    0.000    0.000    0.033    0.001 <frozen importlib._bootstrap_external>:1182(get_data)
8685/7894    0.013    0.000    0.033    0.000 {built-in method __new__ of type object at 0x00007FF92FDD13D0}
      224    0.001    0.000    0.033    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\batchnorm.py:91(_load_from_state_dict)
      111    0.004    0.000    0.032    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\enum.py:515(__new__)
      336    0.032    0.000    0.032    0.000 {method 'contiguous' of 'torch._C.TensorBase' objects}
       40    0.032    0.001    0.032    0.001 {built-in method _io.open}
        2    0.000    0.000    0.032    0.016 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\inception_resnet_v1.py:131(__init__)
       37    0.000    0.000    0.031    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\http\client.py:238(parse_headers)
        4    0.000    0.000    0.031    0.008 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\module.py:1047(to)
   1188/4    0.009    0.000    0.030    0.008 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\module.py:799(_apply)
       37    0.000    0.000    0.030    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\utils.py:816(get_environ_proxies)
        6    0.000    0.000    0.030    0.005 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py:947(json)
      110    0.000    0.000    0.029    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\pooling.py:1189(forward)
     1188    0.024    0.000    0.028    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\module.py:451(__init__)
     1532    0.015    0.000    0.028    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\serialization.py:1182(persistent_load)
        8    0.000    0.000    0.027    0.003 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py:299(loads)
        8    0.000    0.000    0.027    0.003 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py:332(decode)
       37    0.001    0.000    0.027    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\models.py:409(prepare_url)
        8    0.027    0.003    0.027    0.003 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py:343(raw_decode)
       37    0.001    0.000    0.027    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\http\client.py:224(_parse_header_lines)
    12210    0.014    0.000    0.027    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\batchnorm.py:418(_check_input_dim)
        1    0.000    0.000    0.027    0.027 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\client\_events.py:1(<module>)
     4186    0.026    0.000    0.026    0.000 {built-in method builtins.print}
       37    0.001    0.000    0.026    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\email\parser.py:56(parsestr)
       62    0.026    0.000    0.026    0.000 {built-in method _io.open_code}
       37    0.001    0.000    0.025    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\email\parser.py:41(parse)
42291/42146    0.015    0.000    0.025    0.000 {built-in method builtins.len}
        2    0.000    0.000    0.025    0.012 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\mtcnn.py:107(__init__)
        1    0.024    0.024    0.024    0.024 {built-in method pygame.mixer.init}
     1532    0.002    0.000    0.023    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\_utils.py:200(_rebuild_tensor_v2)
        1    0.000    0.000    0.023    0.023 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\client\_generate.py:1(<module>)
      226    0.012    0.000    0.022    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\utils\detect_face.py:277(pad)
    61147    0.022    0.000    0.022    0.000 {method 'startswith' of 'str' objects}
       28    0.000    0.000    0.021    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\cloud\storage\blob.py:4632(updated)
       37    0.000    0.000    0.021    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:171(feed)
       28    0.001    0.000    0.021    0.001 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\cloud\_helpers\__init__.py:255(_rfc3339_nanos_to_datetime)
     2285    0.021    0.000    0.021    0.000 {method 'permute' of 'torch._C.TensorBase' objects}
     2208    0.021    0.000    0.021    0.000 {built-in method torch.tensor}
       74    0.000    0.000    0.020    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:176(_call_parse)
      791    0.011    0.000    0.020    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\enum.py:249(__set_name__)
     1532    0.003    0.000    0.020    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\_utils.py:179(_rebuild_tensor)
        1    0.000    0.000    0.020    0.020 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\tools\codegenerator\__init__.py:1(<module>)
       74    0.007    0.000    0.020    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\urllib\request.py:2505(getproxies_environment)
       74    0.002    0.000    0.020    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py:216(_parsegen)
       64    0.001    0.000    0.020    0.000 <frozen importlib._bootstrap>:1234(_find_spec)
       28    0.000    0.000    0.020    0.001 {built-in method strptime}
  751/745    0.002    0.000    0.020    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\_memberspec.py:204(COMMETHOD)
     4012    0.009    0.000    0.019    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\google\cloud\storage\_helpers.py:591(_raise_if_more_than_one_set)
       65    0.000    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:1487(_get_spec)
    24802    0.019    0.000    0.019    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
        2    0.000    0.000    0.018    0.009 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\mtcnn.py:16(__init__)
       64    0.000    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1516(find_spec)
       37    0.001    0.000    0.018    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\utils.py:755(should_bypass_proxies)
      110    0.012    0.000    0.018    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\utils\detect_face.py:221(nms_numpy)
        2    0.000    0.000    0.018    0.009 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\mtcnn.py:58(__init__)
        1    0.000    0.000    0.018    0.018 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\tools\codegenerator\codegenerator.py:1(<module>)
      100    0.001    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1589(find_spec)
      226    0.017    0.000    0.017    0.000 {cvtColor}
      110    0.003    0.000    0.017    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\functional.py:4731(normalize)
     3630    0.009    0.000    0.015    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\container.py:207(__iter__)
       93    0.015    0.000    0.015    0.000 {method '__exit__' of '_io._IOBase' objects}
      120    0.004    0.000    0.015    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\_post_coinit\unknwn.py:64(__new__)
        2    0.000    0.000    0.015    0.008 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\module.py:2397(eval)
   1100/2    0.003    0.000    0.015    0.008 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\module.py:2375(train)
    12320    0.008    0.000    0.015    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\backends\__init__.py:36(__get__)
  751/745    0.005    0.000    0.015    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\_memberspec.py:72(_resolve_argspec)
        1    0.000    0.000    0.015    0.015 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\client\_create.py:63(CreateObject)
     6924    0.010    0.000    0.015    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\parameter.py:8(__instancecheck__)
      453    0.001    0.000    0.014    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\activation.py:1513(forward)
     1345    0.013    0.000    0.014    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\utils.py:33(_list_with_default)
     3385    0.006    0.000    0.014    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\autograd\grad_mode.py:79(__enter__)
     6770    0.007    0.000    0.014    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\autograd\grad_mode.py:183(__init__)
        1    0.000    0.000    0.014    0.014 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\_comobject.py:1(<module>)
     5238    0.005    0.000    0.014    0.000 {built-in method builtins.next}
       37    0.000    0.000    0.014    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\utils.py:115(proxy_bypass)
      264    0.000    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
      266    0.013    0.000    0.013    0.000 {built-in method nt.stat}
      672    0.013    0.000    0.013    0.000 {method 'repeat' of 'torch._C.TensorBase' objects}
     1704    0.013    0.000    0.013    0.000 {method 'unsqueeze' of 'torch._C.TensorBase' objects}
      453    0.001    0.000    0.013    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\functional.py:1828(softmax)
      224    0.001    0.000    0.013    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\batchnorm.py:76(reset_parameters)
        8    0.000    0.000    0.013    0.002 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\serialization.py:443(_open_file_like)
        8    0.000    0.000    0.013    0.002 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\serialization.py:425(__init__)
     2656    0.013    0.000    0.013    0.000 {method 'to' of 'torch._C.TensorBase' objects}
       37    0.001    0.000    0.012    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\requests\adapters.py:336(build_response)
        1    0.012    0.012    0.012    0.012 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\comtypes\_post_coinit\misc.py:124(CoCreateInstance)
       37    0.000    0.000    0.012    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\urllib3\util\url.py:323(_encode_target)
      453    0.012    0.000    0.012    0.000 {method 'softmax' of 'torch._C.TensorBase' objects}
       37    0.000    0.000    0.012    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\urllib\request.py:2728(getproxies)
    30891    0.012    0.000    0.012    0.000 {method 'get' of 'dict' objects}
     8089    0.005    0.000    0.012    0.000 {built-in method builtins.hasattr}
     3385    0.005    0.000    0.012    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\autograd\grad_mode.py:83(__exit__)
      562    0.012    0.000    0.012    0.000 {method 'max' of 'torch._C.TensorBase' objects}
     1124    0.004    0.000    0.011    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\enum.py:383(__setitem__)
       94    0.011    0.000    0.011    0.000 {flip}
       94    0.011    0.000    0.011    0.000 {method 'setInput' of 'cv2.dnn.Net' objects}
      110    0.011    0.000    0.011    0.000 C:\Users\PC\AppData\Local\Programs\Python\Python312\Lib\site-packages\facenet_pytorch\models\mtcnn.py:508(fixed_image_standardization)
